entidad,id,etiqueta,año,de_quien_habla,campo,valor,afirma,nivel,enlace,estado,detalle
carroza,2024-murasaki-a-5,oruna_2024_murasaki,2024,Murasaki,"grupo, en nuestra forma unificada",Carrozas Oruña,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2024-murasaki-a-5,oruna_2024_murasaki,2024,Murasaki,esta foto es de esta carroza,batalla_de_flores/fotos/2024-murasaki.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2024-5p-murasaki-carrozas oruña (1).jpg»
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,título de la carroza,Hakuna matata,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,puesto en el palmarés,6,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,puesto en el palmarés,6,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-hakuna-matata.jpg,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-hakuna-matata.jpg,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,"grupo, tal y como lo escribe la fuente",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,"grupo, en nuestra forma unificada",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,"grupo, en nuestra forma unificada",Mi Vida Loca,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2024-hakuna-matata-a-6,vida-loca_2024_hakuna-matata,2024,Hakuna matata,esta foto es de esta carroza,batalla_de_flores/fotos/2024-hakuna-matata.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2024-6p-hakuna matata-mi vida loca (5).JPG»
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,título de la carroza,Harriet,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,puesto en el palmarés,7,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,puesto en el palmarés,7,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-harriet.jpg,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-harriet.jpg,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,"grupo, tal y como lo escribe la fuente",El Cantu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,"grupo, en nuestra forma unificada",El Cantu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,"grupo, en nuestra forma unificada",El Cantu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2024-harriet-a-7,cantu_2024_harriet,2024,Harriet,esta foto es de esta carroza,batalla_de_flores/fotos/2024-harriet.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2024-7p-harriet-el cantu (19).jpg»
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,título de la carroza,Insert coin,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,puesto en el palmarés,8,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,puesto en el palmarés,8,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-insert-coin.jpg,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-insert-coin.jpg,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,"grupo, tal y como lo escribe la fuente",Come Golayu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,"grupo, en nuestra forma unificada",Come Golayu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,"grupo, en nuestra forma unificada",Come Golayu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2024-insert-coin-a-8,golayu_2024_insert-coin,2024,Insert coin,esta foto es de esta carroza,batalla_de_flores/fotos/2024-insert-coin.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2024-8p-insert coin-come golayu (3).JPG»
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,título de la carroza,El mundo en tus manos,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,puesto en el palmarés,9,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,puesto en el palmarés,9,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-el-mundo-en-tus-manos.jpg,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2024-el-mundo-en-tus-manos.jpg,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,"grupo, tal y como lo escribe la fuente",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,"grupo, en nuestra forma unificada",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4386,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,"grupo, en nuestra forma unificada",Grupo Alegoría,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2024-el-mundo-en-tus-manos-a-9,alegoria_2024_mundo-tus-manos,2024,El mundo en tus manos,esta foto es de esta carroza,batalla_de_flores/fotos/2024-el-mundo-en-tus-manos.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2024-9p-el mundo en tus manos-grupo alegoria (2).JPG»
edición,edicion-2025,2025,2025,Edición de 2025,fecha del desfile,2025-08-29,"Ayuntamiento de Laredo, ficha de agenda «114 EDICIÓN BATALLA DE FLORES»",3,https://www.laredo.es/09/agenda_ampliada.php?id_Agenda=3796,publicado,viernes 29 de agosto de 2025
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,título de la carroza,Aiko,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,puesto en el palmarés,1,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,puesto en el palmarés,1,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-aiko.jpg,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,puesto en el palmarés,1,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-aiko.jpg,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,categoría,A,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,premio de vestidos,1,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,"grupo, tal y como lo escribe la fuente",Grupo Pejino,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,"grupo, tal y como lo escribe la fuente",Grupo Pejino,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,"grupo, en nuestra forma unificada",Grupo Pejino,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,"grupo, en nuestra forma unificada",Grupo Pejino,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,"grupo, en nuestra forma unificada",Grupo Pejino,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-aiko-a-1,pejino_2025_aiko,2025,Aiko,esta foto es de esta carroza,batalla_de_flores/fotos/2025-aiko.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-1p-aiko-grupo pejino (19).jpg»
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,título de la carroza,Russel,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,puesto en el palmarés,1,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,puesto en el palmarés,1,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-russel.jpg,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,categoría,B,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,categoría,B,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-russel.jpg,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,"grupo, tal y como lo escribe la fuente",Grupo Pejino,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,"grupo, en nuestra forma unificada",Grupo Pejino,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,"grupo, en nuestra forma unificada",Grupo Pejino,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-russel-b-1,pejino_2025_russel,2025,Russel,esta foto es de esta carroza,batalla_de_flores/fotos/2025-russel.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-cat b 1p-russel-grupo pejino (7).jpg»
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,título de la carroza,Nos vamos de cumpleaños,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,puesto en el palmarés,2,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,puesto en el palmarés,2,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-nos-vamos-de-cumpleanos.jpg,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,categoría,B,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,categoría,B,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-nos-vamos-de-cumpleanos.jpg,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,premio de arte,1,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,"grupo, tal y como lo escribe la fuente",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,"grupo, en nuestra forma unificada",Grupo Alegoría,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,"grupo, en nuestra forma unificada",Grupo Alegoría,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-nos-vamos-de-cumpleanos-b-2,alegoria_2025_nos-vamos-cumpleanos,2025,Nos vamos de cumpleaños,esta foto es de esta carroza,batalla_de_flores/fotos/2025-nos-vamos-de-cumpleanos.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-cat b 2p-nos vamos de cumpleaños-grupo alegoria (3).jpg»
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,título de la carroza,Rebellio,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,puesto en el palmarés,2,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,puesto en el palmarés,2,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-rebellio.jpg,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,puesto en el palmarés,2,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-rebellio.jpg,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,categoría,A,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,premio de arte,1,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,"grupo, tal y como lo escribe la fuente",Come Golayu que lo ha hecho güela,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,"grupo, en nuestra forma unificada",Come Golayu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«Come Golayu que lo ha hecho güela» → «Come Golayu»: el plegado usa otro nombre para el mismo grupo
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,"grupo, en nuestra forma unificada",Come Golayu,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-rebellio-a-2,golayu_2025_rebellio,2025,Rebellio,esta foto es de esta carroza,batalla_de_flores/fotos/2025-rebellio.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-2p-rebellio-come golayu (3).jpg»
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,título de la carroza,Anillos del poder,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,puesto en el palmarés,3,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,puesto en el palmarés,3,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-anillos-de-poder.jpg,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,puesto en el palmarés,3,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-anillos-de-poder.jpg,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,categoría,A,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,premio de vestidos,2,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,"grupo, tal y como lo escribe la fuente",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,"grupo, tal y como lo escribe la fuente",Mi Vida Loca,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,"grupo, en nuestra forma unificada",Mi Vida Loca,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,"grupo, en nuestra forma unificada",Mi Vida Loca,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,"grupo, en nuestra forma unificada",Mi Vida Loca,Semilla del proyecto (sin página registrada),2,,publicado,
carroza,2025-anillos-del-poder-a-3,vida-loca_2025_anillos-poder,2025,Anillos del poder,esta foto es de esta carroza,batalla_de_flores/fotos/2025-anillos-de-poder.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-3p-anillos de poder-mi vida loca (11).JPG»
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,título de la carroza,Rincón de Jardín,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,puesto en el palmarés,3,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,puesto en el palmarés,3,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-rincon-de-jardin.jpg,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,categoría,B,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,categoría,B,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-rincon-de-jardin.jpg,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,"grupo, tal y como lo escribe la fuente",Carrozas Oruña,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,"grupo, en nuestra forma unificada",Carrozas Oruña,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,"grupo, en nuestra forma unificada",Carrozas Oruña,Decisión nuestra al unificar el nombre del grupo,2,,publicado,
carroza,2025-rincon-de-jardin-b-3,oruna_2025_rincon-jardin,2025,Rincón de Jardín,esta foto es de esta carroza,batalla_de_flores/fotos/2025-rincon-de-jardin.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-cat b 3p-rincon de jardin-carrozas oruna (1).jpg»
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,título de la carroza,Damnatorum,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,puesto en el palmarés,4,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,puesto en el palmarés,4,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-damnatorum.jpg,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,categoría,A,Fotos cedidas por Santi Fernández,2,batalla_de_flores/fotos/2025-damnatorum.jpg,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,"grupo, tal y como lo escribe la fuente",Come Golayu que lo ha hecho güela,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,"grupo, en nuestra forma unificada",Come Golayu,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«Come Golayu que lo ha hecho güela» → «Come Golayu»: el plegado usa otro nombre para el mismo grupo
carroza,2025-damnatorum-a-4,golayu_2025_damnatorum,2025,Damnatorum,esta foto es de esta carroza,batalla_de_flores/fotos/2025-damnatorum.jpg,Santi Fernández (batalladeflores.net),1,,publicado,así la nombró Santi Fernández (batalladeflores.net) al cederla: «2025-4p-damnatorum-come golayu (6).jpg»
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,título de la carroza,Banksy,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,puesto en el palmarés,5,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,categoría,A,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,"grupo, tal y como lo escribe la fuente",El Cantu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,"grupo, en nuestra forma unificada",El Cantu,Nota oficial del Ayuntamiento,1,https://www.laredo.es/09/noticia_ampliada.php?id_Noticia=4468,publicado,
carroza,2025-banksy-a-5,cantu_2025_banksy,2025,Banksy,esta foto es de esta carroza,batalla_de_flores/fotos/2025-banksy-al-descubierto.jpg,Santi Fernández (batalladeflores.net),1,,publicado,lo confirmó una persona a mano: la foto se cedió como «2025-banksy-al-descubierto.jpg» y no casaba automáticamente con esta carroza. Confirmado por Víctor Elvira el 2026-08-25
